# created by LinkChecker at 2016-08-02 19:28:07+000
# Get the newest version at http://wummel.github.io/linkchecker/
# Write comments and bugs to https://github.com/wummel/linkchecker/issues
# Support this project at http://wummel.github.io/linkchecker/donations.html
urlname;parentname;baseref;result;warningstring;infostring;valid;url;line;column;name;dltime;dlsize;checktime;cached;level;modified
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Victoria.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Victoria.pdf;508;6;Victoria County;-1;-1;0.372759103775;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Atascosa.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Atascosa.pdf;514;6;Atascosa County;-1;-1;0.377328157425;0;3;
http://www.pediatrics.org/cgi/content/full/99/5/e3;http://heaven-chef.codio.io:3000/immunize/coverage/archive/tis.shtm;;200 OK;HTTP 301 (moved permanent) encountered: you should update this link.;"Redirected to `http://pediatrics.aappublications.org/cgi/content/full/99/5/e3'.
Redirected to `http://pediatrics.aappublications.org/lookup/content/full/99/5/e3'.
Redirected to `http://pediatrics.aappublications.org/content/99/5/e3.full'.";True;http://pediatrics.aappublications.org/content/99/5/e3.full;1232;39;Errors and Correlates in Parental Recall of Child Immunizations: Effects on Vaccination Coverage Estimates;0.977596998215;30145;2.47950410843;0;2;
/immunize/coverage/2008–09_KG_assess.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/schools/;;404 Not Found;;;False;http://heaven-chef.codio.io:3000/immunize/coverage/2008%E2%80%9309_KG_assess.pdf;535;6;2008–2009 Annual Report for Kindergarten and 7th Grade;-1;326;5.69270205498;0;2;
https://www.dshs.texas.gov/immunize/docs/coverage/2012-Kinney-County.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/2012-Kinney-County.pdf;490;6;Kinney County;-1;-1;0.305247783661;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Guadalupe.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Guadalupe.pdf;517;6;Guadalupe County;-1;-1;0.513829946518;0;3;
/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=12884902914;http://heaven-chef.codio.io:3000/immunize/coverage/schools/;;404 Not Found;;;False;http://heaven-chef.codio.io:3000/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=12884902914;487;6;2015-16 Annual Report of Immunization Status;-1;305;6.5382399559;0;2;
https://www.dshs.texas.gov/immunize/docs/conscientious_map.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/archive/conscientious.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/conscientious_map.pdf;495;6;Map of School Districts and Private Schools Conscientious Exemptions for 2003-04 School Year;-1;-1;0.327717065811;0;2;
https://www.dshs.texas.gov/immunize/docs/coverage/2009-Gonzales-Co-Retro-Results.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/2009-Gonzales-Co-Retro-Results.pdf;498;6;Gonzales County;-1;-1;0.297928094864;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS-2014/Live-Oak-County-Summary_2014.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-11.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS-2014/Live-Oak-County-Summary_2014.pdf;485;5;Live Oak County;-1;-1;0.415077924728;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_ValVerde.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_ValVerde.pdf;522;6;Val Verde County;-1;-1;0.358610153198;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Hidalgo.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-11.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Hidalgo.pdf;492;5;Hidalgo County;-1;-1;0.189800024033;0;3;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_JimWells.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-11.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_JimWells.pdf;499;5;Jim Wells County;-1;-1;0.200465917587;0;3;
https://www.dshs.texas.gov/immunize/docs/validation/2006_kindergarten.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2006_kindergarten.pdf;523;6;Vaccination Coverage Levels of Kindergarten Students Attending Public Schools in Texas;-1;-1;0.282339096069;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2003_7th_grade.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2003_7th_grade.pdf;551;6;Vaccination Coverage Levels of 7th Grade Students Attending Public Schools in Texas;-1;-1;0.309256076813;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2004_24_months.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2004_24_months.pdf;543;6;Retrospective Vaccination Coverage Levels of Kindergarten Students at 24 Months of Age;-1;-1;0.326984882355;0;2;
/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=8590006819;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-7.aspx;;404 Not Found;;;False;http://heaven-chef.codio.io:3000/WorkArea/linkit.aspx?LinkIdentifier=id&ItemID=8590006819;491;5;2014 Milam County;-1;305;1.78264403343;0;3;
https://www.dshs.texas.gov/immunize/docs/validation/2003_24_months.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2003_24_months.pdf;552;6;Retrospective Vaccination Coverage Levels of Kindergarten Students at 24 Months of Age;-1;-1;0.260326147079;0;2;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Dimmit.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Dimmit.pdf;515;6;Dimmit County;-1;-1;0.261985063553;0;3;
https://www.dshs.texas.gov/immunize/docs/phrsum1.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/archive/irphr.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/phrsum1.pdf;510;6;Region 1 - 1999 Texas Retrospective Immunization Survey (PDF, 59KB);-1;-1;0.212394952774;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2008_kindergarten.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2008_kindergarten.pdf;506;6;Vaccination Coverage Levels of Kindergarten Students Attending Public Schools in Texas;-1;-1;0.27192902565;0;2;
https://www.dshs.texas.gov/immunize/docs/coverage/2012-Bandera-County.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/2012-Bandera-County.pdf;485;6;Bandera County;-1;-1;0.217869997025;0;3;
/immunize/coverage/maps/Kindergarten-Coverage.aspx;http://heaven-chef.codio.io:3000/immunize/coverage/schools/;;404 Not Found;;;False;http://heaven-chef.codio.io:3000/immunize/coverage/maps/Kindergarten-Coverage.aspx;489;6;Map of 2015-2016 School Vaccination Coverage Levels - Kindergarten Sample;-1;334;8.53586101532;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2005_kindergarten.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2005_kindergarten.pdf;532;6;Vaccination Coverage Levels of Kindergarten Students Attending Public Schools in Texas;-1;-1;0.285377025604;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2005_7th_grade.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2005_7th_grade.pdf;533;6;Vaccination Coverage Levels of 7th Grade Students Attending Public Schools in Texas;-1;-1;0.375556945801;0;2;
https://www.dshs.texas.gov/immunize/docs/validation/2004_7th_grade.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/validation.shtm;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/validation/2004_7th_grade.pdf;542;6;Vaccination Coverage Levels of 7th Grade Students Attending Public Schools in Texas;-1;-1;0.287208080292;0;2;
https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Zavala.pdf;http://heaven-chef.codio.io:3000/immunize/coverage/TCRISS/region-8.aspx;;SSLError: [Errno 1] _ssl.c:510: error:14090086:SSL routines:SSL3_GET_SERVER_CERTIFICATE:certificate verify failed;;;False;https://www.dshs.texas.gov/immunize/docs/coverage/TCRISS_Zavala.pdf;524;6;Zavala County;-1;-1;0.485537052155;0;3;
